date,sales,product,quantity,customer,unit_price
2025-03-16,153.57,Basmati Rice,2,CUST0231,76.79
2025-03-16,41.88,Vegetables,1,CUST0023,41.88
2025-03-16,32.1,Biscuits,1,CUST0220,32.1
2025-03-16,42.76,Milk,1,CUST0089,42.76
2025-03-16,54.88,Onions,2,CUST0104,27.44
2025-03-16,75.36,Spices Mix,1,CUST0211,75.36
2025-03-16,26.81,Bread,1,CUST0137,26.81
2025-03-16,53.88,Yogurt,1,CUST0184,53.88
2025-03-17,120.01,Vegetables,3,CUST0096,40.0
2025-03-17,61.86,Onions,2,CUST0273,30.93
2025-03-17,79.64,Spices Mix,1,CUST0197,79.64
2025-03-17,165.01,Cooking Oil,1,CUST0267,165.01
2025-03-17,39.2,Vegetables,1,CUST0113,39.2
2025-03-17,16.95,Eggs,3,CUST0283,5.65
2025-03-17,25.03,Bread,1,CUST0242,25.03
2025-03-17,209.25,Wheat Flour,5,CUST0007,41.85
2025-03-17,44.87,Vegetables,1,CUST0136,44.87
2025-03-17,25.64,Potatoes,1,CUST0098,25.64
2025-03-17,408.38,Coffee,2,CUST0130,204.19
2025-03-17,77.68,Basmati Rice,1,CUST0010,77.68
2025-03-17,248.47,Tea,2,CUST0163,124.24
2025-03-17,55.91,Bread,2,CUST0115,27.96
2025-03-17,56.35,Milk,1,CUST0023,56.35
2025-03-17,146.97,Basmati Rice,2,CUST0293,73.49
2025-03-17,171.68,Basmati Rice,2,CUST0024,85.84
2025-03-17,652.98,Fish,3,CUST0284,217.66
2025-03-17,291.39,Yogurt,5,CUST0296,58.28
2025-03-17,40.32,Vegetables,1,CUST0103,40.32
2025-03-17,44.07,Tomatoes,1,CUST0105,44.07
2025-03-18,162.88,Chicken,1,CUST0107,162.88
2025-03-18,56.06,Bread,2,CUST0071,28.03
2025-03-18,83.87,Tomatoes,2,CUST0220,41.93
2025-03-18,24.62,Potatoes,1,CUST0028,24.62
2025-03-18,72.3,Spices Mix,1,CUST0017,72.3
2025-03-18,89.77,Tomatoes,2,CUST0252,44.88
2025-03-18,171.38,Coffee,1,CUST0103,171.38
2025-03-18,172.06,Onions,5,CUST0070,34.41
2025-03-18,26.06,Onions,1,CUST0243,26.06
2025-03-18,11.08,Eggs,2,CUST0015,5.54
2025-03-18,131.32,Yogurt,2,CUST0154,65.66
2025-03-18,169.02,Basmati Rice,2,CUST0281,84.51
2025-03-18,95.63,Sugar,2,CUST0059,47.82
2025-03-18,45.77,Vegetables,1,CUST0192,45.77
2025-03-18,171.63,Chicken,1,CUST0287,171.63
2025-03-18,79.28,Wheat Flour,2,CUST0241,39.64
2025-03-18,26.89,Bread,1,CUST0130,26.89
2025-03-18,200.76,Yogurt,3,CUST0194,66.92
2025-03-18,129.86,Tea,1,CUST0099,129.86
2025-03-18,187.02,Fish,1,CUST0003,187.02
2025-03-18,86.63,Spices Mix,1,CUST0242,86.63
2025-03-18,62.92,Biscuits,2,CUST0282,31.46
2025-03-18,156.01,Cooking Oil,1,CUST0219,156.01
2025-03-18,273.95,Tea,2,CUST0256,136.97
2025-03-19,36.0,Vegetables,1,CUST0137,36.0
2025-03-19,72.38,Tomatoes,2,CUST0144,36.19
2025-03-19,38.56,Vegetables,1,CUST0222,38.56
2025-03-19,46.64,Potatoes,2,CUST0014,23.32
2025-03-19,129.55,Tomatoes,3,CUST0104,43.18
2025-03-19,81.94,Sugar,2,CUST0278,40.97
2025-03-19,44.93,Sugar,1,CUST0287,44.93
2025-03-19,91.69,Pulses,1,CUST0063,91.69
2025-03-19,25.13,Potatoes,1,CUST0179,25.13
2025-03-19,255.03,Fruits,3,CUST0162,85.01
2025-03-19,154.84,Fruits,2,CUST0158,77.42
2025-03-19,225.24,Fish,1,CUST0063,225.24
2025-03-19,346.4,Fruits,5,CUST0002,69.28
2025-03-19,34.33,Tomatoes,1,CUST0118,34.33
2025-03-19,115.13,Tomatoes,3,CUST0182,38.38
2025-03-19,325.96,Pulses,3,CUST0180,108.65
2025-03-19,57.12,Potatoes,2,CUST0065,28.56
2025-03-19,126.0,Bread,5,CUST0064,25.2
2025-03-19,39.1,Wheat Flour,1,CUST0097,39.1
2025-03-19,311.42,Cooking Oil,2,CUST0261,155.71
2025-03-19,152.23,Basmati Rice,2,CUST0290,76.11
2025-03-19,754.64,Cooking Oil,5,CUST0054,150.93
2025-03-19,72.4,Spices Mix,1,CUST0142,72.4
2025-03-20,84.56,Spices Mix,1,CUST0253,84.56
2025-03-20,156.75,Cooking Oil,1,CUST0008,156.75
2025-03-20,1127.65,Fish,5,CUST0141,225.53
2025-03-20,48.53,Sugar,1,CUST0082,48.53
2025-03-20,26.3,Potatoes,1,CUST0109,26.3
2025-03-20,152.13,Milk,3,CUST0223,50.71
2025-03-20,5.6,Eggs,1,CUST0194,5.6
2025-03-20,79.62,Sugar,2,CUST0079,39.81
2025-03-20,188.17,Yogurt,3,CUST0048,62.72
2025-03-20,5.7,Eggs,1,CUST0149,5.7
2025-03-20,44.12,Vegetables,1,CUST0108,44.12
2025-03-20,153.22,Yogurt,3,CUST0113,51.07
2025-03-20,80.16,Vegetables,2,CUST0130,40.08
2025-03-20,370.03,Chicken,2,CUST0137,185.01
2025-03-20,126.24,Vegetables,3,CUST0170,42.08
2025-03-20,127.46,Tea,1,CUST0065,127.46
2025-03-20,54.29,Biscuits,2,CUST0259,27.15
2025-03-20,43.46,Vegetables,1,CUST0185,43.46
2025-03-20,187.64,Yogurt,3,CUST0196,62.55
2025-03-20,87.11,Spices Mix,1,CUST0146,87.11
2025-03-20,34.2,Onions,1,CUST0034,34.2
2025-03-21,87.06,Fruits,1,CUST0025,87.06
2025-03-21,77.89,Sugar,2,CUST0094,38.95
2025-03-21,154.76,Fruits,2,CUST0135,77.38
2025-03-21,267.45,Cooking Oil,2,CUST0115,133.73
2025-03-21,275.62,Cooking Oil,2,CUST0233,137.81
2025-03-21,79.95,Spices Mix,1,CUST0226,79.95
2025-03-21,420.47,Fish,2,CUST0039,210.23
2025-03-21,226.29,Coffee,1,CUST0153,226.29
2025-03-21,147.94,Spices Mix,2,CUST0171,73.97
2025-03-21,83.76,Basmati Rice,1,CUST0116,83.76
2025-03-21,68.98,Basmati Rice,1,CUST0083,68.98
2025-03-21,91.05,Biscuits,3,CUST0046,30.35
2025-03-21,80.32,Basmati Rice,1,CUST0085,80.32
2025-03-21,339.62,Pulses,3,CUST0208,113.21
2025-03-21,236.63,Fish,1,CUST0037,236.63
2025-03-21,228.31,Fish,1,CUST0274,228.31
2025-03-21,174.37,Fruits,2,CUST0092,87.18
2025-03-21,89.29,Spices Mix,1,CUST0251,89.29
2025-03-21,82.86,Fruits,1,CUST0297,82.86
2025-03-21,26.34,Bread,1,CUST0094,26.34
2025-03-22,9.5,Eggs,2,CUST0124,4.75
2025-03-22,106.97,Tea,1,CUST0170,106.97
2025-03-22,53.39,Bread,2,CUST0007,26.7
2025-03-22,34.44,Biscuits,1,CUST0144,34.44
2025-03-22,23.05,Bread,1,CUST0063,23.05
2025-03-22,85.91,Basmati Rice,1,CUST0021,85.91
2025-03-22,413.12,Fish,2,CUST0189,206.56
2025-03-22,30.47,Onions,1,CUST0163,30.47
2025-03-22,110.92,Pulses,1,CUST0021,110.92
2025-03-22,53.28,Bread,2,CUST0289,26.64
2025-03-22,147.96,Milk,3,CUST0065,49.32
2025-03-22,167.21,Cooking Oil,1,CUST0245,167.21
2025-03-22,99.72,Sugar,2,CUST0149,49.86
2025-03-22,23.25,Potatoes,1,CUST0274,23.25
2025-03-22,220.03,Vegetables,5,CUST0256,44.01
2025-03-22,21.9,Potatoes,1,CUST0180,21.9
2025-03-22,79.42,Sugar,2,CUST0006,39.71
2025-03-22,246.14,Tea,2,CUST0015,123.07
2025-03-22,21.27,Potatoes,1,CUST0168,21.27
2025-03-22,51.76,Biscuits,2,CUST0243,25.88
2025-03-22,89.29,Basmati Rice,1,CUST0014,89.29
2025-03-22,67.83,Bread,3,CUST0092,22.61
2025-03-22,88.05,Milk,2,CUST0068,44.03
2025-03-22,225.79,Coffee,1,CUST0187,225.79
2025-03-22,72.75,Fruits,1,CUST0042,72.75
2025-03-22,81.37,Basmati Rice,1,CUST0256,81.37
2025-03-22,159.36,Basmati Rice,2,CUST0198,79.68
2025-03-22,112.74,Pulses,1,CUST0038,112.74
2025-03-22,86.59,Vegetables,2,CUST0235,43.3
2025-03-23,200.24,Fish,1,CUST0168,200.24
2025-03-23,181.48,Coffee,1,CUST0197,181.48
2025-03-23,22.76,Eggs,5,CUST0270,4.55
2025-03-23,5.11,Eggs,1,CUST0299,5.11
2025-03-23,76.31,Spices Mix,1,CUST0046,76.31
2025-03-23,52.61,Yogurt,1,CUST0219,52.61
2025-03-23,169.62,Cooking Oil,1,CUST0231,169.62
2025-03-23,28.54,Potatoes,1,CUST0192,28.54
2025-03-23,202.12,Pulses,2,CUST0170,101.06
2025-03-23,53.49,Onions,2,CUST0070,26.74
2025-03-23,98.9,Milk,2,CUST0158,49.45
2025-03-23,10.11,Eggs,2,CUST0198,5.06
2025-03-23,50.93,Sugar,1,CUST0001,50.93
2025-03-23,45.19,Tomatoes,1,CUST0293,45.19
2025-03-23,34.39,Wheat Flour,1,CUST0150,34.39
2025-03-23,48.83,Bread,2,CUST0006,24.41
2025-03-23,147.12,Milk,3,CUST0063,49.04
2025-03-23,102.31,Pulses,1,CUST0203,102.31
2025-03-23,84.15,Spices Mix,1,CUST0273,84.15
2025-03-23,64.17,Yogurt,1,CUST0130,64.17
2025-03-23,88.54,Pulses,1,CUST0040,88.54
2025-03-23,216.67,Fish,1,CUST0203,216.67
2025-03-23,49.4,Sugar,1,CUST0228,49.4
2025-03-23,110.25,Vegetables,3,CUST0185,36.75
2025-03-23,189.42,Chicken,1,CUST0218,189.42
2025-03-23,571.54,Fish,3,CUST0152,190.51
2025-03-23,59.53,Yogurt,1,CUST0107,59.53
2025-03-24,72.15,Tomatoes,2,CUST0031,36.07
2025-03-24,31.81,Onions,1,CUST0284,31.81
2025-03-24,198.84,Sugar,5,CUST0156,39.77
2025-03-24,180.62,Wheat Flour,5,CUST0203,36.12
2025-03-24,40.67,Tomatoes,1,CUST0251,40.67
2025-03-24,341.58,Chicken,2,CUST0134,170.79
2025-03-24,219.92,Pulses,2,CUST0195,109.96
2025-03-24,129.28,Tea,1,CUST0173,129.28
2025-03-24,28.71,Potatoes,1,CUST0289,28.71
2025-03-24,316.89,Cooking Oil,2,CUST0027,158.45
2025-03-24,77.72,Sugar,2,CUST0216,38.86
2025-03-24,75.84,Fruits,1,CUST0226,75.84
2025-03-24,115.15,Potatoes,5,CUST0203,23.03
2025-03-24,175.32,Spices Mix,2,CUST0071,87.66
2025-03-24,107.56,Pulses,1,CUST0229,107.56
2025-03-24,24.92,Potatoes,1,CUST0161,24.92
2025-03-24,610.3,Fish,3,CUST0021,203.43
2025-03-24,60.28,Yogurt,1,CUST0227,60.28
2025-03-24,235.03,Fish,1,CUST0271,235.03
2025-03-25,29.62,Onions,1,CUST0042,29.62
2025-03-25,72.04,Potatoes,3,CUST0013,24.01
2025-03-25,118.46,Tea,1,CUST0146,118.46
2025-03-25,94.07,Pulses,1,CUST0110,94.07
2025-03-25,207.45,Coffee,1,CUST0091,207.45
2025-03-25,341.95,Coffee,2,CUST0046,170.98
2025-03-25,55.71,Bread,2,CUST0035,27.86
2025-03-25,101.46,Milk,2,CUST0210,50.73
2025-03-25,130.71,Tomatoes,3,CUST0020,43.57
2025-03-25,193.23,Pulses,2,CUST0153,96.61
2025-03-25,139.46,Milk,3,CUST0183,46.49
2025-03-25,343.63,Cooking Oil,2,CUST0248,171.81
2025-03-25,72.07,Bread,3,CUST0199,24.02
2025-03-25,208.43,Wheat Flour,5,CUST0118,41.69
2025-03-25,909.4,Chicken,5,CUST0020,181.88
2025-03-25,161.27,Fruits,2,CUST0055,80.64
2025-03-25,72.42,Wheat Flour,2,CUST0100,36.21
2025-03-25,52.41,Potatoes,2,CUST0289,26.2
2025-03-26,104.2,Tomatoes,3,CUST0245,34.73
2025-03-26,86.46,Sugar,2,CUST0123,43.23
2025-03-26,192.14,Coffee,1,CUST0195,192.14
2025-03-26,138.85,Biscuits,5,CUST0136,27.77
2025-03-26,132.73,Tea,1,CUST0296,132.73
2025-03-26,24.79,Potatoes,1,CUST0099,24.79
2025-03-26,30.02,Onions,1,CUST0144,30.02
2025-03-26,69.75,Tomatoes,2,CUST0067,34.87
2025-03-26,31.75,Onions,1,CUST0052,31.75
2025-03-26,592.83,Fish,3,CUST0051,197.61
2025-03-26,64.55,Biscuits,2,CUST0012,32.27
2025-03-26,105.68,Pulses,1,CUST0152,105.68
2025-03-26,53.2,Onions,2,CUST0002,26.6
2025-03-26,5.69,Eggs,1,CUST0010,5.69
2025-03-26,26.37,Biscuits,1,CUST0196,26.37
2025-03-26,85.81,Onions,3,CUST0300,28.6
2025-03-26,124.32,Tea,1,CUST0103,124.32
2025-03-26,67.77,Yogurt,1,CUST0105,67.77
2025-03-26,59.05,Yogurt,1,CUST0172,59.05
2025-03-26,275.45,Cooking Oil,2,CUST0218,137.73
2025-03-26,60.87,Yogurt,1,CUST0154,60.87
2025-03-26,88.68,Fruits,1,CUST0221,88.68
2025-03-27,199.28,Coffee,1,CUST0286,199.28
2025-03-27,41.86,Vegetables,1,CUST0181,41.86
2025-03-27,83.82,Spices Mix,1,CUST0159,83.82
2025-03-27,68.3,Onions,2,CUST0247,34.15
2025-03-27,133.01,Tea,1,CUST0287,133.01
2025-03-27,27.67,Bread,1,CUST0117,27.67
2025-03-27,54.77,Potatoes,2,CUST0298,27.39
2025-03-27,200.27,Coffee,1,CUST0159,200.27
2025-03-27,24.95,Bread,1,CUST0260,24.95
2025-03-27,79.47,Tomatoes,2,CUST0300,39.74
2025-03-27,35.0,Wheat Flour,1,CUST0197,35.0
2025-03-28,88.2,Basmati Rice,1,CUST0230,88.2
2025-03-28,138.37,Milk,3,CUST0018,46.12
2025-03-28,101.28,Pulses,1,CUST0180,101.28
2025-03-28,261.27,Tea,2,CUST0164,130.64
2025-03-28,21.65,Bread,1,CUST0194,21.65
2025-03-28,28.72,Potatoes,1,CUST0161,28.72
2025-03-28,167.33,Milk,3,CUST0094,55.78
2025-03-28,83.38,Basmati Rice,1,CUST0224,83.38
2025-03-28,110.78,Pulses,1,CUST0097,110.78
2025-03-28,437.25,Basmati Rice,5,CUST0172,87.45
2025-03-28,22.66,Bread,1,CUST0236,22.66
2025-03-28,44.26,Bread,2,CUST0230,22.13
2025-03-28,43.0,Milk,1,CUST0148,43.0
2025-03-28,36.47,Vegetables,1,CUST0115,36.47
2025-03-28,577.41,Chicken,3,CUST0104,192.47
2025-03-28,95.13,Milk,2,CUST0246,47.57
2025-03-28,85.14,Tomatoes,2,CUST0119,42.57
2025-03-28,133.7,Tea,1,CUST0084,133.7
2025-03-28,30.48,Biscuits,1,CUST0240,30.48
2025-03-28,149.71,Spices Mix,2,CUST0151,74.86
2025-03-28,141.08,Fruits,2,CUST0182,70.54
2025-03-28,224.13,Coffee,1,CUST0080,224.13
2025-03-28,33.68,Biscuits,1,CUST0065,33.68
2025-03-28,94.78,Pulses,1,CUST0175,94.78
2025-03-28,138.66,Cooking Oil,1,CUST0122,138.66
2025-03-29,135.84,Cooking Oil,1,CUST0274,135.84
2025-03-29,29.39,Onions,1,CUST0011,29.39
2025-03-29,34.89,Vegetables,1,CUST0271,34.89
2025-03-29,134.38,Yogurt,2,CUST0147,67.19
2025-03-29,76.63,Sugar,2,CUST0213,38.32
2025-03-29,66.8,Yogurt,1,CUST0285,66.8
2025-03-29,38.99,Vegetables,1,CUST0042,38.99
2025-03-29,102.86,Milk,2,CUST0019,51.43
2025-03-29,696.1,Fish,3,CUST0101,232.03
2025-03-29,121.45,Tea,1,CUST0044,121.45
2025-03-29,49.14,Bread,2,CUST0098,24.57
2025-03-29,145.45,Basmati Rice,2,CUST0094,72.72
2025-03-29,74.67,Wheat Flour,2,CUST0082,37.33
2025-03-29,40.35,Sugar,1,CUST0181,40.35
2025-03-29,56.95,Bread,2,CUST0069,28.47
2025-03-29,197.98,Yogurt,3,CUST0283,65.99
2025-03-29,180.21,Spices Mix,2,CUST0007,90.11
2025-03-29,166.91,Cooking Oil,1,CUST0104,166.91
2025-03-29,22.01,Potatoes,1,CUST0019,22.01
2025-03-29,77.99,Spices Mix,1,CUST0211,77.99
2025-03-29,72.94,Fruits,1,CUST0154,72.94
2025-03-29,488.39,Pulses,5,CUST0217,97.68
2025-03-29,32.08,Biscuits,1,CUST0083,32.08
2025-03-29,115.04,Yogurt,2,CUST0099,57.52
2025-03-29,78.87,Spices Mix,1,CUST0144,78.87
2025-03-29,40.99,Vegetables,1,CUST0248,40.99
2025-03-29,302.15,Cooking Oil,2,CUST0170,151.07
2025-03-29,27.92,Bread,1,CUST0283,27.92
2025-03-29,440.02,Coffee,2,CUST0048,220.01
2025-03-29,85.76,Spices Mix,1,CUST0115,85.76
2025-03-29,51.75,Yogurt,1,CUST0173,51.75
2025-03-29,45.07,Wheat Flour,1,CUST0109,45.07
2025-03-30,203.88,Fish,1,CUST0141,203.88
2025-03-30,81.64,Basmati Rice,1,CUST0249,81.64
2025-03-30,54.66,Biscuits,2,CUST0048,27.33
2025-03-30,34.17,Tomatoes,1,CUST0169,34.17
2025-03-30,37.74,Tomatoes,1,CUST0187,37.74
2025-03-30,58.8,Yogurt,1,CUST0204,58.8
2025-03-30,102.17,Pulses,1,CUST0003,102.17
2025-03-30,83.23,Spices Mix,1,CUST0241,83.23
2025-03-30,85.25,Tomatoes,2,CUST0052,42.63
2025-03-30,41.31,Wheat Flour,1,CUST0098,41.31
2025-03-30,112.98,Tomatoes,3,CUST0109,37.66
2025-03-30,177.61,Coffee,1,CUST0225,177.61
2025-03-30,44.51,Sugar,1,CUST0050,44.51
2025-03-30,91.12,Spices Mix,1,CUST0052,91.12
2025-03-30,222.68,Fish,1,CUST0187,222.68
2025-03-30,52.58,Yogurt,1,CUST0281,52.58
2025-03-30,126.04,Tea,1,CUST0208,126.04
2025-03-30,182.33,Yogurt,3,CUST0020,60.78
2025-03-30,341.24,Cooking Oil,2,CUST0010,170.62
2025-03-30,52.27,Bread,2,CUST0194,26.14
2025-03-30,5.63,Eggs,1,CUST0015,5.63
2025-03-30,175.37,Pulses,2,CUST0150,87.69
2025-03-30,32.28,Onions,1,CUST0105,32.28
2025-03-30,90.85,Milk,2,CUST0217,45.43
2025-03-30,57.1,Onions,2,CUST0014,28.55
2025-03-30,1240.89,Fish,5,CUST0113,248.18
2025-03-30,51.22,Bread,2,CUST0031,25.61
2025-03-30,70.48,Basmati Rice,1,CUST0227,70.48
2025-03-30,181.44,Chicken,1,CUST0059,181.44
2025-03-30,46.78,Milk,1,CUST0176,46.78
2025-03-30,52.53,Potatoes,2,CUST0182,26.27
2025-03-30,114.66,Tomatoes,3,CUST0185,38.22
2025-03-30,80.79,Fruits,1,CUST0278,80.79
2025-03-30,87.29,Fruits,1,CUST0074,87.29
2025-03-31,89.33,Spices Mix,1,CUST0183,89.33
2025-03-31,375.05,Chicken,2,CUST0125,187.53
2025-03-31,67.45,Yogurt,1,CUST0253,67.45
2025-03-31,51.01,Sugar,1,CUST0094,51.01
2025-03-31,32.11,Onions,1,CUST0211,32.11
2025-03-31,177.0,Chicken,1,CUST0287,177.0
2025-03-31,672.32,Cooking Oil,5,CUST0191,134.46
2025-03-31,45.4,Wheat Flour,1,CUST0127,45.4
2025-03-31,480.29,Pulses,5,CUST0188,96.06
2025-03-31,205.53,Coffee,1,CUST0215,205.53
2025-03-31,68.16,Biscuits,2,CUST0204,34.08
2025-03-31,77.78,Vegetables,2,CUST0141,38.89
2025-03-31,60.41,Onions,2,CUST0087,30.2
2025-03-31,171.12,Fruits,2,CUST0112,85.56
2025-03-31,410.56,Chicken,2,CUST0283,205.28
2025-03-31,91.87,Spices Mix,1,CUST0247,91.87
2025-03-31,646.52,Fish,3,CUST0289,215.51
2025-03-31,162.34,Basmati Rice,2,CUST0083,81.17
2025-03-31,345.43,Chicken,2,CUST0191,172.71
2025-03-31,123.97,Tomatoes,3,CUST0247,41.32
2025-03-31,186.35,Coffee,1,CUST0014,186.35
2025-03-31,123.63,Tomatoes,3,CUST0266,41.21
2025-03-31,86.2,Bread,3,CUST0051,28.73
2025-04-01,155.05,Chicken,1,CUST0070,155.05
2025-04-01,28.86,Onions,1,CUST0165,28.86
2025-04-01,134.73,Yogurt,2,CUST0253,67.37
2025-04-01,32.24,Biscuits,1,CUST0045,32.24
2025-04-01,4.7,Eggs,1,CUST0139,4.7
2025-04-01,34.88,Vegetables,1,CUST0192,34.88
2025-04-01,176.72,Pulses,2,CUST0025,88.36
2025-04-01,87.88,Fruits,1,CUST0017,87.88
2025-04-01,55.55,Yogurt,1,CUST0115,55.55
2025-04-01,33.73,Biscuits,1,CUST0037,33.73
2025-04-01,262.11,Pulses,3,CUST0200,87.37
2025-04-01,30.46,Biscuits,1,CUST0195,30.46
2025-04-01,239.63,Fish,1,CUST0289,239.63
2025-04-01,36.49,Vegetables,1,CUST0155,36.49
2025-04-01,104.0,Pulses,1,CUST0255,104.0
2025-04-01,380.98,Fish,2,CUST0250,190.49
2025-04-01,42.63,Wheat Flour,1,CUST0186,42.63
2025-04-01,189.67,Fish,1,CUST0197,189.67
2025-04-01,119.09,Yogurt,2,CUST0032,59.54
2025-04-01,77.98,Spices Mix,1,CUST0082,77.98
2025-04-01,31.77,Biscuits,1,CUST0209,31.77
2025-04-01,51.74,Milk,1,CUST0033,51.74
2025-04-01,199.79,Coffee,1,CUST0023,199.79
2025-04-01,41.97,Sugar,1,CUST0184,41.97
2025-04-02,173.06,Coffee,1,CUST0086,173.06
2025-04-02,114.45,Tea,1,CUST0057,114.45
2025-04-02,286.16,Milk,5,CUST0015,57.23
2025-04-02,226.54,Coffee,1,CUST0268,226.54
2025-04-02,71.15,Basmati Rice,1,CUST0010,71.15
2025-04-02,396.86,Fish,2,CUST0157,198.43
2025-04-02,117.64,Potatoes,5,CUST0094,23.53
2025-04-02,181.04,Chicken,1,CUST0246,181.04
2025-04-02,250.84,Fish,1,CUST0211,250.84
2025-04-02,296.98,Pulses,3,CUST0216,98.99
2025-04-02,52.13,Bread,2,CUST0102,26.06
2025-04-02,86.07,Basmati Rice,1,CUST0083,86.07
2025-04-02,157.94,Spices Mix,2,CUST0234,78.97
2025-04-02,26.62,Biscuits,1,CUST0088,26.62
2025-04-02,131.8,Yogurt,2,CUST0023,65.9
2025-04-02,102.43,Sugar,2,CUST0013,51.21
2025-04-02,43.26,Tomatoes,1,CUST0133,43.26
2025-04-02,358.57,Coffee,2,CUST0026,179.28
2025-04-02,33.17,Biscuits,1,CUST0207,33.17
2025-04-02,170.47,Wheat Flour,5,CUST0263,34.09
2025-04-02,37.94,Wheat Flour,1,CUST0279,37.94
2025-04-02,45.87,Wheat Flour,1,CUST0132,45.87
2025-04-02,43.3,Vegetables,1,CUST0082,43.3
2025-04-03,86.86,Spices Mix,1,CUST0262,86.86
2025-04-03,51.35,Potatoes,2,CUST0212,25.68
2025-04-03,53.16,Bread,2,CUST0136,26.58
2025-04-03,83.9,Spices Mix,1,CUST0225,83.9
2025-04-03,22.32,Potatoes,1,CUST0109,22.32
2025-04-03,136.47,Potatoes,5,CUST0189,27.29
2025-04-03,224.2,Coffee,1,CUST0032,224.2
2025-04-03,61.7,Biscuits,2,CUST0260,30.85
2025-04-03,36.3,Wheat Flour,1,CUST0128,36.3
2025-04-03,51.47,Bread,2,CUST0264,25.74
2025-04-03,89.03,Sugar,2,CUST0255,44.52
2025-04-03,37.88,Vegetables,1,CUST0048,37.88
2025-04-03,448.12,Fish,2,CUST0234,224.06
2025-04-03,170.47,Basmati Rice,2,CUST0056,85.23
2025-04-03,30.69,Onions,1,CUST0088,30.69
2025-04-03,675.78,Cooking Oil,5,CUST0055,135.16
2025-04-03,69.88,Spices Mix,1,CUST0239,69.88
2025-04-03,75.8,Fruits,1,CUST0120,75.8
2025-04-03,84.24,Basmati Rice,1,CUST0048,84.24
2025-04-03,142.67,Fruits,2,CUST0187,71.33
2025-04-03,153.69,Basmati Rice,2,CUST0083,76.85
2025-04-03,122.86,Tomatoes,3,CUST0265,40.95
2025-04-04,366.11,Fruits,5,CUST0184,73.22
2025-04-04,80.04,Bread,3,CUST0215,26.68
2025-04-04,656.22,Cooking Oil,5,CUST0090,131.24
2025-04-04,89.8,Milk,2,CUST0278,44.9
2025-04-04,244.45,Fish,1,CUST0108,244.45
2025-04-04,36.23,Wheat Flour,1,CUST0287,36.23
2025-04-04,44.0,Tomatoes,1,CUST0190,44.0
2025-04-04,271.74,Cooking Oil,2,CUST0204,135.87
2025-04-04,211.88,Fish,1,CUST0034,211.88
2025-04-04,234.75,Fruits,3,CUST0077,78.25
2025-04-04,43.33,Bread,2,CUST0078,21.66
2025-04-04,191.2,Coffee,1,CUST0201,191.2
2025-04-04,70.87,Tomatoes,2,CUST0145,35.44
2025-04-04,154.4,Cooking Oil,1,CUST0063,154.4
2025-04-04,1101.39,Fish,5,CUST0007,220.28
2025-04-04,51.49,Yogurt,1,CUST0222,51.49
2025-04-04,74.17,Potatoes,3,CUST0054,24.72
2025-04-04,187.09,Coffee,1,CUST0199,187.09
2025-04-04,241.32,Sugar,5,CUST0002,48.26
2025-04-04,100.0,Milk,2,CUST0116,50.0
2025-04-04,206.5,Coffee,1,CUST0013,206.5
2025-04-04,56.45,Biscuits,2,CUST0126,28.22
2025-04-04,442.01,Fish,2,CUST0181,221.01
2025-04-04,78.58,Potatoes,3,CUST0231,26.19
2025-04-04,241.95,Sugar,5,CUST0186,48.39
2025-04-04,98.18,Milk,2,CUST0093,49.09
2025-04-04,28.97,Onions,1,CUST0209,28.97
2025-04-04,394.91,Chicken,2,CUST0251,197.46
2025-04-04,131.89,Tea,1,CUST0063,131.89
2025-04-04,9.74,Eggs,2,CUST0057,4.87
2025-04-04,25.24,Bread,1,CUST0024,25.24
2025-04-05,161.16,Cooking Oil,1,CUST0114,161.16
2025-04-05,24.83,Bread,1,CUST0255,24.83
2025-04-05,68.13,Vegetables,2,CUST0106,34.06
2025-04-05,45.16,Potatoes,2,CUST0210,22.58
2025-04-05,132.73,Cooking Oil,1,CUST0167,132.73
2025-04-05,25.74,Bread,1,CUST0049,25.74
2025-04-05,80.69,Bread,3,CUST0100,26.9
2025-04-05,82.81,Basmati Rice,1,CUST0208,82.81
2025-04-05,188.97,Chicken,1,CUST0294,188.97
2025-04-05,28.81,Onions,1,CUST0090,28.81
2025-04-05,54.64,Milk,1,CUST0286,54.64
2025-04-05,55.98,Milk,1,CUST0083,55.98
2025-04-05,39.28,Sugar,1,CUST0104,39.28
2025-04-05,210.91,Coffee,1,CUST0024,210.91
2025-04-05,198.8,Coffee,1,CUST0139,198.8
2025-04-05,68.69,Yogurt,1,CUST0169,68.69
2025-04-05,408.25,Basmati Rice,5,CUST0156,81.65
2025-04-05,80.54,Spices Mix,1,CUST0293,80.54
2025-04-05,9.01,Eggs,2,CUST0119,4.5
2025-04-05,13.64,Eggs,3,CUST0067,4.55
2025-04-05,361.44,Chicken,2,CUST0029,180.72
2025-04-05,76.47,Spices Mix,1,CUST0148,76.47
2025-04-05,42.37,Wheat Flour,1,CUST0147,42.37
2025-04-05,107.38,Yogurt,2,CUST0059,53.69
2025-04-05,175.48,Spices Mix,2,CUST0141,87.74
2025-04-05,21.45,Potatoes,1,CUST0081,21.45
2025-04-05,185.73,Wheat Flour,5,CUST0293,37.15
2025-04-05,165.72,Chicken,1,CUST0043,165.72
2025-04-05,55.53,Potatoes,2,CUST0210,27.77
2025-04-05,88.6,Pulses,1,CUST0145,88.6
2025-04-06,42.73,Wheat Flour,1,CUST0214,42.73
